Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
3,1592803397071,22/06/2020 05:23:17,1592803397778,-4,22/06/2020 01:23:17,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,5,1,1,Screen 2,Zone2,continue_button,5300.5600000033155,,,,,0,1,0,,,,,1,study,swim-a.jpeg,,DIVE,SWIM,a
4,1592803398996,22/06/2020 05:23:18,1592803399536,-4,22/06/2020 01:23:19,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,14,2,1,Screen 2,Zone2,continue_button,1733.4850000333972,,,,,0,1,0,,,,,1,study,article-a.jpeg,,MAGAZINE,ARTICLE,a
5,1592803401707,22/06/2020 05:23:21,1592803402452,-4,22/06/2020 01:23:22,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,7,3,1,Screen 2,Zone2,continue_button,2907.6749999658205,,,,,0,1,0,,,,,1,study,yard-sf.jpeg,,FENCE,YARD,sf
6,1592803405984,22/06/2020 05:23:25,1592803406710,-4,22/06/2020 01:23:26,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,12,4,1,Screen 2,Zone2,continue_button,4245.709999988321,,,,,0,1,0,,,,,1,study,sharp-sf.jpeg,,KNIFE,SHARP,sf
7,1592803410430,22/06/2020 05:23:30,1592803409917,-4,22/06/2020 01:23:29,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,6,5,1,Screen 2,Zone2,continue_button,3188.514999987092,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
8,1592803411008,22/06/2020 05:23:31,1592803411748,-4,22/06/2020 01:23:31,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,13,6,1,Screen 2,Zone2,continue_button,1820.9400000050664,,,,,0,1,0,,,,,1,study,contact-a.jpeg,,LENS,CONTACT,a
9,1592803417113,22/06/2020 05:23:37,1592803413969,-4,22/06/2020 01:23:33,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,4,7,1,Screen 2,Zone2,continue_button,2206.309999979567,,,,,0,1,0,,,,,1,study,potato-sf.jpeg,,CHIP,POTATO,sf
10,1592803422292,22/06/2020 05:23:42,1592803423003,-4,22/06/2020 01:23:43,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,3,8,1,Screen 2,Zone2,continue_button,9011.885000043549,,,,,0,1,0,,,,,1,study,deaf-sf.jpeg,,BLIND,DEAF,sf
11,1592803452913,22/06/2020 05:24:12,1592803453643,-4,22/06/2020 01:24:13,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,17,9,1,Screen 2,Zone2,continue_button,30613.8149999897,,,,,0,1,0,,,,,1,study,apart-sf.jpeg,,SEPARATE,APART,sf
12,1592803454663,22/06/2020 05:24:14,1592803455109,-4,22/06/2020 01:24:15,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,8,10,1,Screen 2,Zone2,continue_button,1437.3049999703653,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
13,1592803505144,22/06/2020 05:25:05,1592803505640,-4,22/06/2020 01:25:05,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,11,11,1,Screen 2,Zone2,continue_button,50521.30500000203,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
14,1592803506450,22/06/2020 05:25:06,1592803507182,-4,22/06/2020 01:25:07,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,21,12,1,Screen 2,Zone2,continue_button,1534.6149999531917,,,,,0,1,0,,,,,1,study,blow-a.jpeg,,WIND,BLOW,a
15,1592803508090,22/06/2020 05:25:08,1592803508813,-4,22/06/2020 01:25:08,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,15,13,1,Screen 2,Zone2,continue_button,1618.190000008326,,,,,0,1,0,,,,,1,study,tense-a.jpeg,,NERVOUS,TENSE,a
16,1592803510121,22/06/2020 05:25:10,1592803510248,-4,22/06/2020 01:25:10,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,10,14,1,Screen 2,Zone2,continue_button,1416.475000034552,,,,,0,1,0,,,,,1,study,happiness-sf.jpeg,,JOY,HAPPINESS,sf
17,1592803511093,22/06/2020 05:25:11,1592803511802,-4,22/06/2020 01:25:11,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,20,15,1,Screen 2,Zone2,continue_button,1534.9949999945238,,,,,0,1,0,,,,,1,study,candle-sf.jpeg,,WAX,CANDLE,sf
18,1592803512648,22/06/2020 05:25:12,1592803513371,-4,22/06/2020 01:25:13,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,18,16,1,Screen 2,Zone2,continue_button,1541.6499999701045,,,,,0,1,0,,,,,1,study,wheel-sf.jpeg,,TIRE,WHEEL,sf
19,1592803513946,22/06/2020 05:25:13,1592803514685,-4,22/06/2020 01:25:14,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,9,17,1,Screen 2,Zone2,continue_button,1290.7450000056997,,,,,0,1,0,,,,,1,study,sheep-sf.jpeg,,HERD,SHEEP,sf
20,1592803598763,22/06/2020 05:26:38,1592803599480,-4,22/06/2020 01:26:39,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,2,18,1,Screen 2,Zone2,continue_button,84785.00500001246,,,,,0,1,0,,,,,1,study,crash-a.jpeg,,ACCIDENT,CRASH,a
21,1592803652927,22/06/2020 05:27:32,1592803653636,-4,22/06/2020 01:27:33,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,16,19,1,Screen 2,Zone2,continue_button,54116.32499995176,,,,,0,1,0,,,,,1,study,trail-a.jpeg,,PATH,TRAIL,a
22,1592803654875,22/06/2020 05:27:34,1592803654858,-4,22/06/2020 01:27:34,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,19,20,1,Screen 2,Zone2,continue_button,1184.880000015255,,,,,0,1,0,,,,,1,study,patience-a.jpeg,,VIRTUE,PATIENCE,a
23,1592803666556,22/06/2020 05:27:46,1592803667092,-4,22/06/2020 01:27:47,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone2,response_text_entry,12208.065000013448,,,10,,0,1,0,,,,,,JOLs,,,,,
24,1592803666697,22/06/2020 05:27:46,1592803667094,-4,22/06/2020 01:27:47,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,22,1,1,Screen 1,Zone5,continue_button,12208.065000013448,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592803679916,22/06/2020 05:27:59,1592803680642,-4,22/06/2020 01:28:00,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone2,response_text_entry,13536.894999968354,,,100,,0,1,0,,,,,,JOLs,,,,,
26,1592803680087,22/06/2020 05:28:00,1592803680645,-4,22/06/2020 01:28:00,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,22,1,2,Screen 2,Zone5,continue_button,13536.894999968354,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592803687448,22/06/2020 05:28:07,1592803688141,-4,22/06/2020 01:28:08,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,23,1,1,Screen 1,advancementZone,continue_button,7471.369999984745,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592803701844,22/06/2020 05:28:21,1592803702567,-4,22/06/2020 01:28:22,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,36,1,1,Screen 2,Zone2,response_text_entry,14395.38000000175,,,Article,1,0,1,0,,,,,2,test,article-a.jpeg,,MAGAZINE,ARTICLE,a
29,1592803704961,22/06/2020 05:28:24,1592803705691,-4,22/06/2020 01:28:25,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,28,2,1,Screen 2,Zone2,response_text_entry,3102.1400000317954,,,Boss,1,0,1,0,,,,,2,test,boss-a.jpeg,,EMPLOYEE,BOSS,a
30,1592803709034,22/06/2020 05:28:29,1592803708928,-4,22/06/2020 01:28:28,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,38,3,1,Screen 2,Zone2,response_text_entry,3212.234999984503,,,Way,1,0,1,0,,,,,2,test,trail-a.jpeg,,PATH,TRAIL,a
31,1592803712151,22/06/2020 05:28:32,1592803712885,-4,22/06/2020 01:28:32,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,27,4,1,Screen 2,Zone2,response_text_entry,3942.5699999555945,,,In,1,0,1,0,,,,,2,test,swim-a.jpeg,,DIVE,SWIM,a
32,1592803716987,22/06/2020 05:28:36,1592803717414,-4,22/06/2020 01:28:37,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,25,5,1,Screen 2,Zone2,response_text_entry,4505.834999959916,,,Deaf,1,0,1,0,,,,,2,test,deaf-sf.jpeg,,BLIND,DEAF,sf
33,1592803719644,22/06/2020 05:28:39,1592803720379,-4,22/06/2020 01:28:40,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,43,6,1,Screen 2,Zone2,response_text_entry,2948.7649999791756,,,Blow,1,0,1,0,,,,,2,test,blow-a.jpeg,,WIND,BLOW,a
34,1592803728513,22/06/2020 05:28:48,1592803729222,-4,22/06/2020 01:28:49,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,39,7,1,Screen 2,Zone2,response_text_entry,8831.270000024233,,,Apart,1,0,1,0,,,,,2,test,apart-sf.jpeg,,SEPARATE,APART,sf
35,1592803734944,22/06/2020 05:28:54,1592803735666,-4,22/06/2020 01:28:55,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,40,8,1,Screen 2,Zone2,response_text_entry,6416.780000028666,,,Wheel,1,0,1,0,,,,,2,test,wheel-sf.jpeg,,TIRE,WHEEL,sf
36,1592803740179,22/06/2020 05:29:00,1592803740908,-4,22/06/2020 01:29:00,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,37,9,1,Screen 2,Zone2,response_text_entry,5214.13500001654,,,Afraid,1,0,1,0,,,,,2,test,tense-a.jpeg,,NERVOUS,TENSE,a
37,1592803750928,22/06/2020 05:29:10,1592803751667,-4,22/06/2020 01:29:11,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,29,10,1,Screen 2,Zone2,response_text_entry,10735.794999985956,,,Path,1,0,1,0,,,,,2,test,yard-sf.jpeg,,FENCE,YARD,sf
38,1592803755906,22/06/2020 05:29:15,1592803756644,-4,22/06/2020 01:29:16,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,26,11,1,Screen 2,Zone2,response_text_entry,4954.4650000170805,,,Potato,1,0,1,0,,,,,2,test,potato-sf.jpeg,,CHIP,POTATO,sf
39,1592803760728,22/06/2020 05:29:20,1592803760147,-4,22/06/2020 01:29:20,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,32,12,1,Screen 2,Zone2,response_text_entry,3491.120000020601,,,Happy,1,0,1,0,,,,,2,test,happiness-sf.jpeg,,JOY,HAPPINESS,sf
40,1592803771804,22/06/2020 05:29:31,1592803772455,-4,22/06/2020 01:29:32,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,24,13,1,Screen 2,Zone2,response_text_entry,12278.474999999162,,,Car,1,0,1,0,,,,,2,test,crash-a.jpeg,,ACCIDENT,CRASH,a
41,1592803787664,22/06/2020 05:29:47,1592803787789,-4,22/06/2020 01:29:47,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,42,14,1,Screen 2,Zone2,response_text_entry,15312.090000021271,,,Candle,1,0,1,0,,,,,2,test,candle-sf.jpeg,,WAX,CANDLE,sf
42,1592803791004,22/06/2020 05:29:51,1592803791727,-4,22/06/2020 01:29:51,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,35,15,1,Screen 2,Zone2,response_text_entry,3923.160000005737,,,Contact,1,0,1,0,,,,,2,test,contact-a.jpeg,,LENS,CONTACT,a
43,1592803794198,22/06/2020 05:29:54,1592803794914,-4,22/06/2020 01:29:54,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,33,16,1,Screen 2,Zone2,response_text_entry,3172.6899999775924,,,Murder,1,0,1,0,,,,,2,test,destory-a.jpeg,,KILL,DESTROY,a
44,1592803796762,22/06/2020 05:29:56,1592803797483,-4,22/06/2020 01:29:57,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,41,17,1,Screen 2,Zone2,response_text_entry,2542.9600000497885,,,True,1,0,1,0,,,,,2,test,patience-a.jpeg,,VIRTUE,PATIENCE,a
45,1592803799856,22/06/2020 05:29:59,1592803800595,-4,22/06/2020 01:30:00,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,30,18,1,Screen 2,Zone2,response_text_entry,3089.990000007674,,,Man,1,0,1,0,,,,,2,test,protect-sf.jpeg,,GUARD,PROTECT,sf
46,1592803805403,22/06/2020 05:30:05,1592803806117,-4,22/06/2020 01:30:06,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,34,19,1,Screen 2,Zone2,response_text_entry,5509.655000001658,,,Fork,1,0,1,0,,,,,2,test,sharp-sf.jpeg,,KNIFE,SHARP,sf
47,1592803812145,22/06/2020 05:30:12,1592803812859,-4,22/06/2020 01:30:12,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,sf2,31,20,1,Screen 2,Zone2,response_text_entry,6718.070000002626,,,Cow,1,0,1,0,,,,,2,test,sheep-sf.jpeg,,HERD,SHEEP,sf
48,1592803812287,22/06/2020 05:30:12,1592803812874,-4,22/06/2020 01:30:12,20464,5,task-64r3,,5727277,BLIND,1599995,,complete,,5ef03fd54ba8c51d67222fe2,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,,Recog,4,Sh2,I consent,,,END TASK,,,,,432930,,,,,0,1,0,,,,,,,,,,,
1,1592803391875,22/06/2020 05:23:11,1592803388810,-7,21/06/2020 22:23:08,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592803402785,22/06/2020 05:23:22,1592803399792,-7,21/06/2020 22:23:19,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,1,1,1,Screen 1,advancementZone,continue_button,10901.730000001407,,,,,0,1,0,,,,,,introduction,,,,,
3,1592803405237,22/06/2020 05:23:25,1592803402214,-7,21/06/2020 22:23:22,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,13,1,1,Screen 2,Zone2,continue_button,2380.0950000004377,,,,,0,1,0,,,,,1,study,contact-a.jpeg,,LENS,CONTACT,a
4,1592803407474,22/06/2020 05:23:27,1592803404496,-7,21/06/2020 22:23:24,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,4,2,1,Screen 2,Zone2,continue_button,2250.9749999990163,,,,,0,1,0,,,,,1,study,potato-sf.jpeg,,CHIP,POTATO,sf
5,1592803409162,22/06/2020 05:23:29,1592803406168,-7,21/06/2020 22:23:26,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,12,3,1,Screen 2,Zone2,continue_button,1657.6599999971222,,,,,0,1,0,,,,,1,study,sharp-sf.jpeg,,KNIFE,SHARP,sf
6,1592803410368,22/06/2020 05:23:30,1592803407368,-7,21/06/2020 22:23:27,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,2,4,1,Screen 2,Zone2,continue_button,1172.9549999981828,,,,,0,1,0,,,,,1,study,crash-a.jpeg,,ACCIDENT,CRASH,a
7,1592803411813,22/06/2020 05:23:31,1592803408827,-7,21/06/2020 22:23:28,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,15,5,1,Screen 2,Zone2,continue_button,1424.2799999992712,,,,,0,1,0,,,,,1,study,tense-a.jpeg,,NERVOUS,TENSE,a
8,1592803413391,22/06/2020 05:23:33,1592803410374,-7,21/06/2020 22:23:30,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,8,6,1,Screen 2,Zone2,continue_button,1533.8449999981094,,,,,0,1,0,,,,,1,study,protect-sf.jpeg,,GUARD,PROTECT,sf
9,1592803414813,22/06/2020 05:23:34,1592803411815,-7,21/06/2020 22:23:31,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,10,7,1,Screen 2,Zone2,continue_button,1392.0799999978044,,,,,0,1,0,,,,,1,study,happiness-sf.jpeg,,JOY,HAPPINESS,sf
10,1592803415923,22/06/2020 05:23:35,1592803412913,-7,21/06/2020 22:23:32,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,11,8,1,Screen 2,Zone2,continue_button,1053.2050000001618,,,,,0,1,0,,,,,1,study,destory-a.jpeg,,KILL,DESTROY,a
11,1592803419787,22/06/2020 05:23:39,1592803416779,-7,21/06/2020 22:23:36,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,17,9,1,Screen 2,Zone2,continue_button,3838.224999999511,,,,,0,1,0,,,,,1,study,apart-sf.jpeg,,SEPARATE,APART,sf
12,1592803422166,22/06/2020 05:23:42,1592803419161,-7,21/06/2020 22:23:39,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,19,10,1,Screen 2,Zone2,continue_button,2351.8550000007963,,,,,0,1,0,,,,,1,study,patience-a.jpeg,,VIRTUE,PATIENCE,a
13,1592803423385,22/06/2020 05:23:43,1592803420364,-7,21/06/2020 22:23:40,20464,5,task-64r3,,5727287,BLIND,1600001,,complete,,5ef03fc5597e301dd9d3df64,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x720,1280x648,,Recog,4,Sh2,I consent,sf2,6,11,1,Screen 2,Zone2,continue_button,1170.364999998128,,,,,0,1,0,,,,,1,study,boss-a.jpeg,,EMPLOYEE,BOSS,a
